PM25,date,alt,atm,PM1,temp,PM10,humid
43,2017-07-30T19:15:03.030Z,98.7,1001.48,19,28.28,50,100
43,2017-07-30T19:20:03.864Z,99.77,1001.3,19,28.07,50,100
37,2017-07-30T19:25:03.296Z,99.45,1001.34,20,28.16,43,100
39,2017-07-30T19:30:03.734Z,99.43,1001.44,19,28.15,45,100
39,2017-07-30T19:35:03.422Z,99,1001.4,19,28.24,45,100
44,2017-07-30T19:40:03.289Z,99.47,1001.32,20,28.21,48,100
43,2017-07-30T19:45:04.043Z,99.65,1001.37,19,27.94,48,100
43,2017-07-30T19:50:03.567Z,100.28,1001.26,19,28.08,48,100
40,2017-07-30T19:55:03.186Z,100.03,1001.26,18,27.96,47,100
39,2017-07-30T20:00:03.738Z,99.85,1001.3,18,28.04,47,100
39,2017-07-30T20:05:03.263Z,100.25,1001.27,18,27.94,47,100
40,2017-07-30T20:10:03.195Z,100.17,1001.23,15,28.09,45,100
44,2017-07-30T20:15:03.741Z,99.8,1001.3,21,28.06,48,100
44,2017-07-30T20:20:03.159Z,100.13,1001.3,21,28.19,48,100
38,2017-07-30T20:25:03.602Z,99.09,1001.38,19,28.32,44,100
42,2017-07-30T20:30:03.231Z,99.4,1001.4,16,28.08,46,100
42,2017-07-30T20:35:03.777Z,98.39,1001.5,16,28.31,46,100
37,2017-07-30T20:40:18.271Z,97.98,1001.56,17,28.13,46,100
45,2017-07-30T20:45:03.847Z,97.76,1001.62,19,28.08,53,100
45,2017-07-30T20:50:03.262Z,97.91,1001.55,19,28.14,53,100
42,2017-07-30T20:55:03.918Z,97.88,1001.48,18,28.11,50,100
41,2017-07-30T21:00:03.540Z,98.13,1001.49,19,28.2,44,100
41,2017-07-30T21:05:03.270Z,96.86,1001.66,19,28.15,44,100
41,2017-07-30T21:10:16.623Z,97.09,1001.67,17,28.15,50,100
41,2017-07-30T21:15:03.340Z,98.02,1001.56,18,28.2,44,100
41,2017-07-30T21:20:02.971Z,97.38,1001.66,18,28.15,44,100
53,2017-07-30T21:25:03.514Z,96.43,1001.73,23,27.78,63,100
48,2017-07-30T21:30:03.346Z,96.46,1001.7,19,27.95,54,100
48,2017-07-30T21:35:03.072Z,95.91,1001.85,19,28.26,54,100
38,2017-07-30T21:40:03.016Z,94.89,1001.91,18,27.64,45,100
47,2017-07-30T21:45:03.664Z,93.15,1002.08,19,27.04,56,100
47,2017-07-30T21:50:03.225Z,93.13,1002.11,19,27.1,56,100
49,2017-07-30T21:55:03.747Z,92.23,1002.21,21,27.07,57,100
47,2017-07-30T22:00:03.346Z,91.03,1002.35,22,26.72,54,100
47,2017-07-30T22:05:03.074Z,90.61,1002.35,22,26.55,54,100
47,2017-07-30T22:10:03.118Z,91.45,1002.31,22,26.68,54,100
54,2017-07-30T22:15:17.281Z,92.85,1002.14,24,26.72,59,100
54,2017-07-30T22:20:03.076Z,92.14,1002.26,24,26.8,59,100
54,2017-07-30T22:25:03.726Z,91.09,1002.36,24,26.69,59,100
56,2017-07-30T22:30:03.454Z,90.47,1002.48,23,26.71,68,100
56,2017-07-30T22:35:02.871Z,89.62,1002.58,23,26.43,68,100
56,2017-07-30T22:40:03.834Z,87.24,1002.8,23,26.24,68,100
48,2017-07-30T22:45:03.456Z,86.42,1002.94,23,26.21,56,100
48,2017-07-30T22:50:03.082Z,85.45,1002.99,23,26.35,56,100
48,2017-07-30T22:55:04.744Z,86.4,1002.89,23,26.42,56,100
49,2017-07-30T23:00:03.254Z,86.89,1002.86,22,26.38,60,100
49,2017-07-30T23:05:03.800Z,87.35,1002.84,22,26.31,60,100
49,2017-07-30T23:10:03.737Z,87.73,1002.72,22,26.28,60,100
48,2017-07-30T23:15:03.378Z,87.29,1002.77,20,26.17,53,100
48,2017-07-30T23:20:03.002Z,87.44,1002.76,20,26.67,53,100
48,2017-07-30T23:25:03.529Z,86.81,1002.87,20,27.15,53,100
43,2017-07-30T23:30:03.255Z,86.72,1002.86,22,27.24,46,100
43,2017-07-30T23:35:03.699Z,86.95,1002.82,22,27.45,46,100
43,2017-07-30T23:40:03.738Z,86.87,1002.82,22,26.98,46,100
32,2017-07-30T23:45:03.366Z,85.27,1003.09,11,26.93,38,100
32,2017-07-30T23:50:03.087Z,84.33,1003.13,11,27.02,38,100
32,2017-07-30T23:55:03.736Z,84.25,1003.11,11,27.09,38,100
33,2017-07-31T00:00:03.163Z,84.43,1003.16,14,26.74,41,100
33,2017-07-31T00:05:03.706Z,83.26,1003.3,14,27.17,41,100
33,2017-07-31T00:10:03.446Z,83.31,1003.27,14,27.47,41,100
27,2017-07-31T00:15:02.966Z,83.13,1003.33,12,27.37,34,100
27,2017-07-31T00:20:03.604Z,83.03,1003.32,12,27.5,34,100
27,2017-07-31T00:25:03.230Z,83.45,1003.32,12,27.24,34,100
33,2017-07-31T00:30:03.832Z,83.51,1003.27,12,27.15,40,100
33,2017-07-31T00:35:03.258Z,83.38,1003.31,12,27.77,40,100
33,2017-07-31T00:40:03.335Z,83.44,1003.3,12,27.23,40,100
30,2017-07-31T00:45:02.755Z,84.6,1003.12,10,27.25,35,100
30,2017-07-31T00:50:03.404Z,85.46,1003.05,10,25.95,35,100
27,2017-07-31T00:55:03.032Z,85.12,1003.07,12,25.59,33,100
31,2017-07-31T01:00:03.580Z,85.26,1003.05,13,26.35,36,100
31,2017-07-31T01:05:03.209Z,85.07,1003.08,13,25.98,36,100
29,2017-07-31T01:10:16.608Z,84.6,1003.13,13,25.96,35,100
29,2017-07-31T01:15:03.172Z,84.45,1003.18,12,26.04,31,100
29,2017-07-31T01:20:03.927Z,83.71,1003.22,12,25.85,31,100
32,2017-07-31T01:25:16.984Z,83.63,1003.27,10,25.46,39,100
31,2017-07-31T01:30:03.482Z,82.38,1003.43,12,25.69,40,100
31,2017-07-31T01:35:02.900Z,81.68,1003.45,12,25.92,40,100
33,2017-07-31T01:40:03.963Z,81.7,1003.44,13,25.97,38,100
32,2017-07-31T01:45:03.483Z,81.41,1003.52,13,26.07,36,100
32,2017-07-31T01:50:16.836Z,80.86,1003.51,13,26,36,100
41,2017-07-31T01:55:03.452Z,81.35,1003.56,16,26.04,47,100
39,2017-07-31T02:00:03.185Z,81.03,1003.54,12,26.03,48,100
39,2017-07-31T02:05:16.735Z,80.82,1003.58,12,26,48,100
41,2017-07-31T02:10:16.463Z,80.47,1003.55,15,25.79,47,100
47,2017-07-31T02:15:02.977Z,80.5,1003.63,24,25.91,59,100
47,2017-07-31T02:20:03.480Z,80.58,1003.7,24,26.15,59,100
45,2017-07-31T02:25:03.090Z,80.08,1003.71,18,26.06,53,100
40,2017-07-31T02:30:03.726Z,79.91,1003.69,22,26.28,47,100
40,2017-07-31T02:35:03.217Z,80.32,1003.65,22,26.63,47,100
38,2017-07-31T02:40:02.983Z,80.72,1003.62,13,26.14,45,100
39,2017-07-31T02:45:03.514Z,80.69,1003.57,16,26.34,49,100
39,2017-07-31T02:50:03.276Z,81.13,1003.55,16,26.33,49,100
37,2017-07-31T02:55:03.709Z,82.11,1003.5,15,26.53,46,100
39,2017-07-31T03:00:03.392Z,82.61,1003.34,16,26.85,46,100
17,2017-07-31T03:45:03.190Z,84.54,1003.15,9,27.11,18,100
17,2017-07-31T03:50:03.635Z,84.53,1003.13,9,27.25,18,100
12,2017-07-31T03:55:16.738Z,85.53,1003.05,4,27.3,13,100
14,2017-07-31T04:00:16.769Z,86.01,1002.98,6,27.68,17,100
14,2017-07-31T04:05:03.333Z,84.79,1003.08,6,27.85,17,100
16,2017-07-31T04:10:03.162Z,85.16,1003.02,7,27.55,18,100
13,2017-07-31T04:15:03.706Z,84.62,1003.01,4,27.51,16,100
13,2017-07-31T04:20:03.242Z,85.28,1003.05,4,27.13,16,100
7,2017-07-31T04:25:03.977Z,86.15,1003,3,27.38,7,100
10,2017-07-31T04:30:03.398Z,86.45,1002.96,4,26.83,11,100
10,2017-07-31T04:35:03.132Z,85.2,1003.09,4,27.06,11,100
7,2017-07-31T04:40:02.955Z,84.53,1003.12,0,27.14,8,100
7,2017-07-31T04:45:03.462Z,84.08,1003.17,1,27.15,7,100
7,2017-07-31T04:50:03.190Z,84.57,1003.16,1,27.82,7,100
9,2017-07-31T04:55:03.837Z,84.47,1003.09,2,27.39,9,100
11,2017-07-31T05:00:03.391Z,84.43,1003.2,4,26.93,14,100
11,2017-07-31T05:05:03.093Z,83.77,1003.26,4,27.1,14,100
9,2017-07-31T05:10:29.545Z,83.55,1003.28,2,27.97,10,100
9,2017-07-31T05:15:03.262Z,82.74,1003.38,3,27.81,11,100
9,2017-07-31T05:20:02.887Z,82.05,1003.45,3,27.58,11,100
6,2017-07-31T05:25:03.533Z,81.51,1003.51,0,27.76,6,100
7,2017-07-31T05:30:03.264Z,81.56,1003.52,2,27.52,8,100
7,2017-07-31T05:35:03.913Z,81.19,1003.55,2,27.21,8,100
11,2017-07-31T05:40:18.104Z,81.58,1003.55,2,27.11,13,100
7,2017-07-31T05:45:03.790Z,81.57,1003.49,2,26.83,7,100
7,2017-07-31T05:50:03.403Z,81.14,1003.53,2,27.31,7,100
13,2017-07-31T05:55:02.935Z,81.26,1003.54,4,27.2,14,100
11,2017-07-31T06:00:03.685Z,81.51,1003.51,3,26.96,13,100
11,2017-07-31T06:05:03.209Z,81.38,1003.55,3,26.91,13,100
11,2017-07-31T06:10:03.035Z,81.1,1003.59,3,26.74,13,100
7,2017-07-31T06:15:03.477Z,80.39,1003.62,1,26.82,10,100
7,2017-07-31T06:20:03.103Z,80.18,1003.69,1,27,10,100
7,2017-07-31T06:25:03.648Z,79.92,1003.7,1,27,10,100
10,2017-07-31T06:30:03.185Z,80.38,1003.67,2,27.05,11,100
10,2017-07-31T06:35:03.595Z,79.62,1003.69,2,27.08,11,100
10,2017-07-31T06:40:03.348Z,79.46,1003.71,2,27.22,11,100
12,2017-07-31T06:45:03.995Z,79.96,1003.71,5,27.04,13,100
12,2017-07-31T06:50:03.521Z,79.77,1003.72,5,27.11,13,100
6,2017-07-31T06:55:03.156Z,79.84,1003.65,1,27.34,7,100
11,2017-07-31T07:00:03.795Z,81.08,1003.59,5,27.18,13,100
11,2017-07-31T07:05:03.415Z,79.16,1003.76,5,27,13,100
10,2017-07-31T07:10:03.157Z,77.87,1003.91,4,26.76,11,100
9,2017-07-31T07:15:18.957Z,77.72,1003.98,2,26.53,10,100
9,2017-07-31T07:20:04.532Z,76.98,1004.02,2,26.46,10,100
11,2017-07-31T07:25:03.266Z,78.82,1003.81,3,26.25,11,100
13,2017-07-31T07:30:04.004Z,82.62,1003.37,6,26.46,15,100
13,2017-07-31T07:35:03.455Z,81.32,1003.47,6,26.38,15,100
14,2017-07-31T07:40:18.392Z,81.04,1003.52,5,26.55,18,100
15,2017-07-31T07:45:15.890Z,82.71,1003.32,9,26.67,17,100
15,2017-07-31T07:50:03.456Z,82.9,1003.33,9,27.1,17,100
12,2017-07-31T07:55:02.963Z,81.37,1003.48,5,26.94,14,100
9,2017-07-31T08:00:03.397Z,81.9,1003.47,3,27.28,9,100
9,2017-07-31T08:05:02.914Z,81.77,1003.5,3,27.11,9,100
8,2017-07-31T08:10:03.996Z,81.57,1003.42,4,27.25,8,100
11,2017-07-31T08:15:03.603Z,82.1,1003.5,5,26.95,12,100
11,2017-07-31T08:20:03.121Z,81.66,1003.49,5,27.19,12,100
5,2017-07-31T08:25:03.878Z,81.55,1003.5,1,27.27,8,100
13,2017-07-31T08:30:03.500Z,82.11,1003.45,5,27.45,13,100
13,2017-07-31T08:35:17.525Z,82.51,1003.37,5,27.29,13,100
13,2017-07-31T08:40:03.361Z,81.88,1003.41,5,27.98,13,100
7,2017-07-31T08:45:02.984Z,81.13,1003.52,3,28.46,8,100
7,2017-07-31T08:50:03.380Z,80.64,1003.58,3,28.54,8,100
7,2017-07-31T08:55:02.865Z,82.17,1003.41,3,28.52,8,100
7,2017-07-31T09:00:03.399Z,83.83,1003.28,2,27.84,7,100
7,2017-07-31T09:05:16.159Z,83.84,1003.22,2,28.04,7,100
12,2017-07-31T09:45:03.178Z,85.33,1003.05,3,27.07,15,100
12,2017-07-31T09:50:03.846Z,85.79,1002.97,3,27.23,15,100
18,2017-07-31T09:55:16.268Z,86.67,1002.84,8,27.2,20,100
9,2017-07-31T10:00:04.006Z,86.07,1002.92,2,27.13,10,100
9,2017-07-31T10:05:03.627Z,86.43,1002.92,2,27.12,10,100
11,2017-07-31T10:10:03.461Z,86.08,1002.99,5,26.9,13,100
10,2017-07-31T10:15:15.990Z,86.68,1002.9,3,26.86,11,100
10,2017-07-31T10:20:03.843Z,85.58,1003.05,3,26.82,11,100
11,2017-07-31T10:25:03.253Z,86.35,1002.95,4,26.88,15,100
13,2017-07-31T10:30:03.696Z,86.87,1002.82,7,26.87,16,100
13,2017-07-31T10:35:03.116Z,86.43,1002.91,7,26.85,16,100
11,2017-07-31T10:40:02.971Z,85.53,1002.96,4,26.69,13,100
14,2017-07-31T10:45:03.501Z,86.13,1002.95,5,26.69,16,100
14,2017-07-31T10:50:03.226Z,85.76,1002.97,5,26.57,16,100
12,2017-07-31T10:55:17.861Z,86.64,1002.94,6,26.98,17,100
13,2017-07-31T11:00:03.396Z,87.09,1002.88,4,27.21,15,100
13,2017-07-31T11:05:02.812Z,87.36,1002.81,4,26.44,15,100
17,2017-07-31T11:10:03.775Z,86.74,1002.85,7,26.66,18,100
16,2017-07-31T11:15:03.401Z,87.1,1002.87,7,26.29,18,100
16,2017-07-31T11:20:03.128Z,86.66,1002.91,7,26.34,18,100
10,2017-07-31T11:25:18.247Z,85.25,1003.01,4,26.32,11,100
12,2017-07-31T11:30:03.704Z,82.51,1003.39,6,26.24,12,100
12,2017-07-31T11:35:03.233Z,79.91,1003.59,6,26.27,12,100
13,2017-07-31T11:40:16.315Z,78.36,1003.88,6,26.05,14,100
12,2017-07-31T11:45:02.813Z,78.35,1003.83,3,26.15,15,100
12,2017-07-31T11:50:16.447Z,78.83,1003.87,3,25.94,15,100
13,2017-07-31T11:55:02.965Z,78.33,1003.87,6,25.89,13,100
13,2017-07-31T12:00:17.270Z,78.35,1003.87,6,25.92,15,100
13,2017-07-31T12:05:03.760Z,78.76,1003.86,6,25.9,15,100
15,2017-07-31T12:10:03.797Z,78.93,1003.79,7,25.96,17,100
15,2017-07-31T12:15:03.411Z,76.01,1004.13,5,25.82,17,100
15,2017-07-31T12:20:03.137Z,75.43,1004.25,5,27.09,17,100
8,2017-07-31T12:25:03.883Z,73.99,1004.41,3,27.28,9,100
10,2017-07-31T12:30:03.515Z,72.72,1004.53,4,27.45,13,100
10,2017-07-31T12:35:03.241Z,71.54,1004.71,4,28.1,13,100
5,2017-07-31T12:40:03.177Z,72.32,1004.56,1,27.08,5,100
15,2017-07-31T12:45:03.924Z,71.16,1004.73,7,25.68,16,100
15,2017-07-31T12:50:03.652Z,70.65,1004.77,7,25.59,16,100
8,2017-07-31T12:55:03.219Z,70.28,1004.85,2,25.64,8,100
10,2017-07-31T13:00:03.824Z,69.67,1004.94,3,26.53,14,100
10,2017-07-31T13:05:03.551Z,69.8,1004.85,3,26.38,14,100
12,2017-07-31T13:10:03.583Z,71.05,1004.8,4,25.78,16,100
11,2017-07-31T13:15:03.212Z,71.8,1004.68,3,25.69,13,100
11,2017-07-31T13:20:17.824Z,70.15,1004.85,3,25.83,13,100
13,2017-07-31T13:25:03.390Z,68.97,1004.98,5,26.14,14,100
10,2017-07-31T13:30:03.115Z,69.71,1004.97,4,26.97,12,100
10,2017-07-31T13:35:03.663Z,69.7,1004.94,4,27.31,12,100
8,2017-07-31T13:40:03.702Z,70.37,1004.84,2,27.91,10,100
5,2017-07-31T13:45:03.418Z,69.81,1004.83,3,26.35,10,100
5,2017-07-31T13:50:03.150Z,70.84,1004.79,3,27.55,10,100
13,2017-07-31T13:55:03.902Z,71.16,1004.75,6,27.44,15,100
11,2017-07-31T14:00:03.556Z,71.59,1004.69,5,27.46,11,100
11,2017-07-31T14:05:03.261Z,72.1,1004.66,5,26.5,11,100
9,2017-07-31T14:10:03.087Z,72.19,1004.63,4,26.79,10,100
15,2017-07-31T14:15:17.392Z,71.29,1004.67,8,26.84,16,100
15,2017-07-31T14:20:02.949Z,70.6,1004.8,8,27.84,16,100
15,2017-07-31T14:25:03.699Z,71.01,1004.77,8,27.98,16,100
9,2017-07-31T14:30:03.322Z,71.84,1004.66,3,28.05,11,100
9,2017-07-31T14:35:03.049Z,72.52,1004.55,3,27.75,11,100
9,2017-07-31T14:40:02.878Z,73.59,1004.42,3,27.99,11,100
5,2017-07-31T14:45:03.528Z,77.18,1004.07,2,26.99,7,100
5,2017-07-31T14:50:03.066Z,74.52,1004.32,2,27.4,7,100
5,2017-07-31T14:55:03.712Z,74.39,1004.36,2,28.1,7,100
12,2017-07-31T15:00:17.062Z,75.25,1004.27,5,28.09,14,100
12,2017-07-31T15:05:16.476Z,77.02,1004.05,5,27.78,14,100
12,2017-07-31T15:10:03.402Z,78.04,1003.93,5,26.89,14,100
8,2017-07-31T15:15:03.024Z,78.95,1003.89,2,27.16,9,100
8,2017-07-31T15:20:03.874Z,79.04,1003.79,2,27.33,9,100
8,2017-07-31T15:25:03.401Z,78.37,1003.84,2,27.61,9,100
9,2017-07-31T15:30:03.129Z,78.57,1003.89,4,27.96,10,100
9,2017-07-31T15:35:03.573Z,77.18,1003.96,4,27.64,10,100
9,2017-07-31T15:40:03.603Z,76.35,1004.09,4,27.98,10,100
6,2017-07-31T15:45:03.335Z,76.63,1004.11,3,27.68,6,100
6,2017-07-31T15:50:02.960Z,76.97,1004.06,3,27.54,6,100
15,2017-07-31T15:55:03.609Z,76.41,1004.07,7,27.86,17,100
6,2017-07-31T16:00:03.090Z,76.63,1003.99,2,28,6,100
6,2017-07-31T16:05:03.781Z,76.92,1004.07,2,27.38,6,100
17,2017-07-31T16:10:03.721Z,75,1004.31,10,27.62,18,100
15,2017-07-31T16:15:03.483Z,74.9,1004.27,7,27.04,16,100
15,2017-07-31T16:20:03.172Z,73.25,1004.5,7,27.83,16,100
13,2017-07-31T16:25:03.925Z,72.51,1004.59,5,27.93,14,100
16,2017-07-31T16:30:03.659Z,71.91,1004.66,8,27.87,16,100
16,2017-07-31T16:35:03.379Z,71.96,1004.65,8,27.95,16,100
16,2017-07-31T16:40:03.328Z,71.91,1004.66,8,28.13,16,100
9,2017-07-31T16:45:03.036Z,70.55,1004.8,3,28.01,12,100
9,2017-07-31T16:50:03.936Z,69.17,1004.97,3,27.04,12,100
9,2017-07-31T16:55:03.515Z,68.36,1005.06,3,27.6,12,100
16,2017-07-31T17:00:02.936Z,67.55,1005.15,5,27.96,18,100
16,2017-07-31T17:05:03.589Z,66.61,1005.26,5,27.87,18,100
16,2017-07-31T17:10:03.418Z,67.49,1005.13,5,27.6,18,100
18,2017-07-31T17:15:03.148Z,66.41,1005.32,11,27.15,22,100
18,2017-07-31T17:20:04.000Z,64.94,1005.47,11,26.92,22,100
18,2017-07-31T17:25:03.537Z,65.07,1005.52,11,26.37,22,100
14,2017-07-31T17:30:16.922Z,66.11,1005.35,6,27.15,15,100
14,2017-07-31T17:35:03.387Z,67.29,1005.18,6,27.9,15,100
14,2017-07-31T17:40:03.421Z,68.25,1005.03,6,26.9,15,100
14,2017-07-31T17:45:03.045Z,68.47,1005.07,6,27.68,19,100
14,2017-07-31T17:50:03.490Z,67.73,1005.14,6,27.99,19,100
14,2017-07-31T17:55:03.312Z,68.11,1005.14,6,27.8,19,100
14,2017-07-31T18:00:03.047Z,68.01,1005.14,6,27.29,19,100
14,2017-07-31T18:05:03.697Z,68.67,1005.04,6,27.38,19,100
14,2017-07-31T18:10:03.425Z,67.76,1005.12,6,27.3,19,100
14,2017-07-31T18:15:03.054Z,66.93,1005.27,6,26.99,19,100
14,2017-07-31T18:20:03.705Z,66.88,1005.25,6,26.04,19,100
14,2017-07-31T18:25:03.431Z,67.09,1005.19,6,25.81,19,100
14,2017-07-31T18:30:02.969Z,68.19,1005.08,6,27.03,19,100
14,2017-07-31T18:35:03.610Z,69.05,1005.04,6,27.91,19,100
14,2017-07-31T18:40:03.637Z,69.55,1004.94,6,27.96,19,100
11,2017-07-31T18:45:17.091Z,70.22,1004.84,4,27.64,13,100
11,2017-07-31T18:50:03.613Z,70.83,1004.79,4,27.91,13,100
16,2017-07-31T18:55:16.388Z,71.12,1004.76,6,27.95,19,100
15,2017-07-31T19:00:03.061Z,70.65,1004.79,3,27.89,17,100
15,2017-07-31T19:05:03.856Z,70.5,1004.78,3,27.84,17,100
14,2017-07-31T19:10:03.900Z,71.62,1004.73,5,27.83,19,100
13,2017-07-31T19:15:03.475Z,71.49,1004.71,6,28.02,15,100
13,2017-07-31T19:20:03.015Z,71.95,1004.66,6,27.98,15,100
13,2017-07-31T19:25:03.748Z,71.27,1004.71,6,27.98,13,100
16,2017-07-31T19:30:03.164Z,71.01,1004.75,6,28.06,19,100
16,2017-07-31T19:35:03.920Z,71.25,1004.71,6,27.89,19,100
8,2017-07-31T19:40:03.951Z,71.93,1004.67,3,27.96,9,100
19,2017-07-31T19:45:03.580Z,71.09,1004.77,11,28.02,20,100
19,2017-07-31T19:50:03.109Z,71.27,1004.66,11,27.9,20,100
9,2017-07-31T19:55:03.540Z,71.47,1004.75,3,27.8,11,100
15,2017-07-31T20:00:03.173Z,71.87,1004.66,6,27.63,16,100
15,2017-07-31T20:05:03.925Z,71.62,1004.65,6,27.95,16,100
18,2017-07-31T20:10:03.879Z,71.29,1004.71,8,27.92,21,100
15,2017-07-31T20:15:03.483Z,70.86,1004.78,5,27.99,20,100
15,2017-07-31T20:20:03.214Z,70.12,1004.86,5,27.86,20,100
17,2017-07-31T20:25:03.961Z,69.7,1004.92,8,27.99,21,100
18,2017-07-31T20:30:03.501Z,70.16,1004.84,7,27.97,20,100
18,2017-07-31T20:35:02.919Z,70.51,1004.81,7,27.4,20,100
15,2017-07-31T20:40:03.964Z,71.03,1004.72,8,27.97,18,100
14,2017-07-31T20:45:03.497Z,70.08,1004.87,5,27.72,17,100
14,2017-07-31T20:50:02.948Z,69.75,1004.91,5,27.4,17,100
14,2017-07-31T20:55:19.357Z,68.51,1005.05,5,27.87,18,100
13,2017-07-31T21:00:02.874Z,67.61,1005.12,7,27.99,15,100
13,2017-07-31T21:05:03.444Z,67.58,1005.14,7,28.03,15,100
9,2017-07-31T21:10:03.243Z,67.56,1005.11,3,27.98,11,100
10,2017-07-31T21:15:04.034Z,67.16,1005.21,4,27.99,13,100
10,2017-07-31T21:20:03.740Z,67.44,1005.26,4,28.02,13,100
10,2017-07-31T21:25:03.462Z,68.15,1005.06,4,27.92,13,100
11,2017-07-31T21:30:03.662Z,69.45,1004.89,5,27.94,13,100
11,2017-07-31T21:35:03.224Z,68.56,1005.05,5,27.11,13,100
11,2017-07-31T21:40:03.063Z,67.86,1005.19,5,27.98,13,100
11,2017-07-31T21:45:03.698Z,67.04,1005.23,3,27.88,12,100
11,2017-07-31T21:50:03.270Z,65.79,1005.34,3,28.14,12,100
11,2017-07-31T21:55:02.847Z,66.39,1005.32,3,27.98,12,100
23,2017-07-31T22:00:03.501Z,64.94,1005.47,11,28.13,24,100
23,2017-07-31T22:05:03.122Z,65.4,1005.4,11,27.79,24,100
16,2017-07-31T22:10:02.953Z,66.5,1005.31,8,27.41,19,100
19,2017-07-31T22:15:03.620Z,66.36,1005.32,10,27.61,21,100
19,2017-07-31T22:20:03.333Z,66.21,1005.31,10,27.06,21,100
19,2017-07-31T22:25:02.768Z,65.81,1005.39,10,26.6,21,100
13,2017-07-31T22:30:03.296Z,65.28,1005.45,4,28.01,14,100
13,2017-07-31T22:35:03.948Z,65.33,1005.44,4,28.33,14,100
13,2017-07-31T22:40:03.776Z,65.3,1005.49,4,28.14,14,100
17,2017-07-31T22:45:03.195Z,64.92,1005.41,7,27.79,23,100
17,2017-07-31T22:50:03.846Z,64.43,1005.52,7,28.44,23,100
17,2017-07-31T22:55:03.879Z,63.86,1005.55,7,28.11,23,100
15,2017-07-31T23:00:03.507Z,62.65,1005.7,6,28.33,17,100
15,2017-07-31T23:05:02.924Z,61.53,1005.88,6,28.57,17,100
15,2017-07-31T23:10:03.984Z,61.75,1005.81,6,28.42,17,100
15,2017-07-31T23:15:03.735Z,61.99,1005.81,6,28.5,17,100
15,2017-07-31T23:20:03.453Z,63.14,1005.69,6,27.94,17,100
16,2017-07-31T23:25:03.067Z,63.14,1005.62,8,27.87,21,100
14,2017-07-31T23:30:03.715Z,63.51,1005.64,6,28.4,14,100
14,2017-07-31T23:35:03.276Z,64.31,1005.53,6,28.49,14,100
12,2017-07-31T23:40:03.411Z,65.24,1005.47,3,28.61,14,100
9,2017-07-31T23:45:03.098Z,65.46,1005.42,3,28.38,12,100
9,2017-07-31T23:50:03.753Z,65.15,1005.44,3,28.26,12,100
9,2017-07-31T23:55:17.408Z,64.51,1005.57,3,28.56,12,100
14,2017-08-01T00:00:02.900Z,64.93,1005.5,6,28.98,18,100
14,2017-08-01T00:05:03.553Z,64.48,1005.57,6,29.53,18,100
14,2017-08-01T00:10:03.584Z,64.83,1005.49,6,30.01,18,100
11,2017-08-01T00:15:03.209Z,64.41,1005.52,5,29.75,14,100
11,2017-08-01T00:20:03.969Z,64.19,1005.58,5,30.13,14,100
11,2017-08-01T00:25:03.689Z,64.79,1005.52,5,30.78,14,100
11,2017-08-01T00:30:17.057Z,65.25,1005.51,6,31.14,12,100
11,2017-08-01T00:35:03.758Z,65.21,1005.48,6,31.2,12,100
11,2017-08-01T00:40:03.588Z,63.97,1005.54,6,30.93,12,100
11,2017-08-01T00:45:03.004Z,63.61,1005.66,4,30.75,13,100
11,2017-08-01T00:50:03.657Z,63.29,1005.66,4,31.08,13,100
10,2017-08-01T00:55:03.277Z,63.99,1005.63,4,31.61,12,97.55
7,2017-08-01T01:00:03.926Z,64.98,1005.47,2,31.41,7,97.95
7,2017-08-01T01:05:03.448Z,65.04,1005.49,2,32.1,7,95.51
13,2017-08-01T01:10:03.283Z,64.8,1005.46,5,32.55,17,92.71
8,2017-08-01T01:15:03.929Z,65.63,1005.4,3,32.28,9,91.99
8,2017-08-01T01:20:04.066Z,65.35,1005.41,3,32.56,9,90.41
6,2017-08-01T01:25:03.794Z,66.42,1005.28,1,32.51,8,90.23
6,2017-08-01T01:30:03.316Z,67.01,1005.26,1,31.79,8,94.63
6,2017-08-01T01:35:03.863Z,67.57,1005.17,1,32.09,8,94.89
10,2017-08-01T01:40:03.694Z,67.96,1005.14,5,32.33,11,92.69
4,2017-08-01T01:45:03.114Z,68.25,1005.13,1,31.84,5,94.06
4,2017-08-01T01:50:03.555Z,68.56,1005.07,1,32.04,5,95.48
9,2017-08-01T01:55:03.130Z,69.98,1004.87,4,32.28,10,95.45
8,2017-08-01T02:00:03.834Z,70.64,1004.8,3,33.84,10,88.54
8,2017-08-01T02:05:03.604Z,70.15,1004.83,3,32.73,10,91.46
8,2017-08-01T02:10:03.494Z,71.1,1004.74,3,34.77,8,83.96
5,2017-08-01T02:15:03.012Z,70.8,1004.75,2,34.66,7,84.33
5,2017-08-01T02:20:03.770Z,72.1,1004.66,2,35.17,7,82.88
12,2017-08-01T02:25:03.295Z,73.22,1004.49,5,35.34,13,82.47
6,2017-08-01T02:30:03.731Z,73.08,1004.48,2,35.97,6,80.65
6,2017-08-01T02:35:03.257Z,73.35,1004.5,2,34.65,6,83.26
8,2017-08-01T02:40:17.160Z,73.93,1004.43,3,34.28,9,84.37
10,2017-08-01T02:45:03.741Z,74.02,1004.38,4,36.13,11,80.24
10,2017-08-01T02:50:03.266Z,74.22,1004.41,4,36.38,11,78.45
10,2017-08-01T02:55:04.019Z,73.72,1004.4,3,36.49,10,77.59
